index,ataque,tipo,dlllist_avg_dlls_per_proc,handles_nfile,handles_nkey,handles_nthread,handles_nsemaphore,handles_ntimer,handles_nmutant,ldrmodules_not_in_load,ldrmodules_not_in_mem,ldrmodules_not_in_load_avg,ldrmodules_not_in_init_avg,ldrmodules_not_in_mem_avg,malfind_ninjections,malfind_commitCharge,malfind_protection,svcscan_nservices,svcscan_process_services,svcscan_nactive,callbacks_ncallbacks,impacto ,afecta_al_activo,genera_riesgo
27845,Ransomware,Ransomware,3951219512,660,743,730,636,119,252,47,47,28693529,53113553,28693529,12,4,72,389,24,119,86,1,Activo8,riesgo
27846,Ransomware,Ransomware,3666666667,659,681,707,602,116,250,49,49,31329923,56905371,31329923,4,4,24,389,24,119,86,1,Activo17,riesgo
27847,Ransomware,Ransomware,2947368421,600,592,697,554,107,229,21,21,140939597,228187919,140939597,1,1,6,307,17,99,53,1,Activo3,riesgo
27848,Ransomware,Ransomware,3866666667,1124,762,705,627,122,275,49,49,29769137,54678007,29769137,3,3,18,389,24,119,86,1,Activo11,riesgo
27849,Ransomware,Ransomware,385952381,665,679,841,648,120,261,50,50,2994012,54491018,2994012,4,4,24,389,24,122,86,1,Activo20,riesgo
27850,Ransomware,Ransomware,3942105263,639,679,684,600,116,252,44,44,28947368,53289474,28947368,3,3,18,389,24,120,87,1,Activo1,riesgo
27851,Ransomware,Ransomware,3772727273,570,457,540,441,97,185,40,40,31152648,57632399,31152648,2,2,12,387,23,116,88,1,Activo5,riesgo
27852,Ransomware,Ransomware,391,646,670,703,608,123,262,45,45,28107433,52467208,28107433,3,3,18,389,24,123,87,1,Activo1,riesgo
27853,Ransomware,Ransomware,3497142857,601,449,667,414,92,187,37,37,29365079,56349206,29365079,2,2,12,385,23,115,88,1,Activo5,riesgo
27854,Ransomware,Ransomware,3847619048,669,674,836,648,120,260,47,47,28313253,53012048,28313253,3,3,18,389,24,122,87,1,Activo3,riesgo
27855,Ransomware,Ransomware,376,653,692,697,604,113,232,47,47,30819672,56393443,30819672,4,4,24,389,24,119,86,1,Activo18,riesgo
27856,Ransomware,Ransomware,3947619048,665,731,734,634,122,271,48,48,28537455,52913199,28537455,12,4,72,389,24,119,86,1,Activo11,riesgo
27857,Ransomware,Ransomware,3670731707,650,692,693,604,113,232,47,47,30799476,56356488,30799476,4,4,24,389,24,119,87,1,Activo4,riesgo
27858,Ransomware,Ransomware,3720454545,2613,699,719,618,123,266,46,46,27479092,53166069,27479092,3,3,18,389,24,122,87,1,Activo8,riesgo
27859,Ransomware,Ransomware,3956097561,649,670,775,645,126,267,46,46,27594481,51589682,27594481,3,3,18,389,24,123,87,1,Activo2,riesgo
27860,Ransomware,Ransomware,3908108108,630,669,664,596,113,230,43,43,29431896,54072553,29431896,3,3,18,389,24,119,86,1,Activo11,riesgo
27861,Ransomware,Ransomware,3765909091,667,690,728,648,126,270,46,46,27090695,52414605,27090695,3,3,18,389,24,122,87,1,Activo16,riesgo
27862,Ransomware,Ransomware,3784090909,669,694,745,650,126,269,49,49,28638223,53769725,28638223,4,4,24,389,24,122,86,1,Activo1,riesgo
27863,Ransomware,Ransomware,3780487805,657,703,707,608,116,244,48,48,3047619,56507937,3047619,4,4,24,389,24,119,86,1,Activo17,riesgo
27864,Ransomware,Ransomware,3924324324,630,673,665,596,113,230,43,43,29251701,53741497,29251701,3,3,18,389,24,120,87,1,Activo13,riesgo
27865,Ransomware,Ransomware,3866666667,1048,762,699,627,122,275,49,49,29678982,54512417,29678982,3,3,18,389,24,119,86,1,Activo11,riesgo
27866,Ransomware,Ransomware,3928947368,634,680,682,600,116,252,44,44,29062087,53500661,29062087,3,3,18,389,24,119,86,1,Activo14,riesgo
27867,Ransomware,Ransomware,393255814,667,738,851,666,126,282,51,51,29293509,53417576,29293509,3,3,18,389,24,122,86,1,Activo16,riesgo
27868,Ransomware,Ransomware,3923255814,657,711,900,672,129,278,51,51,2937788,52995392,2937788,4,4,24,389,24,123,87,1,Activo8,riesgo
27869,Ransomware,Ransomware,3658139535,658,682,719,609,116,255,41,41,40714995,74478649,40714995,2,2,12,389,24,120,56,1,Activo19,riesgo
27870,Ransomware,Ransomware,3784090909,8500,692,735,650,126,269,46,46,26932084,52107728,26932084,3,3,18,389,24,122,86,1,Activo14,riesgo
27871,Ransomware,Ransomware,3745945946,627,604,636,572,107,223,43,43,30561478,54726368,30561478,2,2,12,389,24,120,87,1,Activo10,riesgo
27872,Ransomware,Ransomware,3944736842,642,684,684,600,116,252,44,44,29042904,53465347,29042904,3,3,18,389,24,120,87,1,Activo8,riesgo
27873,Ransomware,Ransomware,3954761905,672,754,736,638,122,269,48,48,28554432,52944676,28554432,12,4,72,389,24,119,86,1,Activo13,riesgo
27874,Ransomware,Ransomware,3917073171,662,727,740,657,124,271,51,51,31059683,55420219,31059683,4,4,24,389,24,122,87,1,Activo4,riesgo
27875,Ransomware,Ransomware,3758139535,666,689,727,616,123,264,49,49,29571515,54918527,29571515,4,4,24,389,24,122,88,1,Activo1,riesgo
27876,Ransomware,Ransomware,3858823529,583,569,559,494,102,206,40,40,29607698,54034049,29607698,2,2,12,389,24,117,88,1,Activo20,riesgo
27877,Ransomware,Ransomware,392,656,723,726,651,121,261,51,51,32015066,55869429,32015066,4,4,24,389,24,120,87,1,Activo17,riesgo
27878,Ransomware,Ransomware,3772093023,665,679,844,648,120,261,50,50,2994012,54491018,2994012,4,4,24,389,24,122,86,1,Activo15,riesgo
27879,Ransomware,Ransomware,4023076923,645,660,823,640,120,259,46,46,2850062,5204461,2850062,3,3,18,389,24,123,86,1,Activo20,riesgo
27880,Ransomware,Ransomware,3475,12273,464,568,416,92,190,39,39,30256012,58184639,30256012,2,2,12,385,23,115,88,1,Activo15,riesgo
27881,Ransomware,Ransomware,3660465116,663,680,706,606,119,260,45,45,27985075,53482587,27985075,3,3,18,389,24,121,87,1,Activo5,riesgo
27882,Ransomware,Ransomware,3939473684,639,684,683,600,116,252,44,44,28985507,53359684,28985507,3,3,18,389,24,120,87,1,Activo18,riesgo
27883,Ransomware,Ransomware,3676744186,666,689,717,607,122,257,51,51,42218543,72019868,42218543,2,2,12,389,24,120,56,1,Activo14,riesgo
27884,Ransomware,Ransomware,376,650,692,703,604,113,232,47,47,30900723,56541749,30900723,4,4,24,389,24,119,87,1,Activo20,riesgo
27885,Ransomware,Ransomware,3920512821,644,665,693,600,119,257,44,44,2822322,52597819,2822322,3,3,18,389,24,122,87,1,Activo10,riesgo
27886,Ransomware,Ransomware,3994871795,643,655,776,634,120,259,46,46,28696195,52401747,28696195,3,3,18,389,24,123,87,1,Activo5,riesgo
27887,Ransomware,Ransomware,376,652,692,709,604,113,232,47,47,3088042,56504599,3088042,4,4,24,389,24,119,86,1,Activo4,riesgo
27888,Ransomware,Ransomware,3934090909,674,740,760,648,129,284,49,49,2765237,51918736,2765237,11,4,66,389,24,122,86,1,Activo13,riesgo
27889,Ransomware,Ransomware,37625,650,692,690,604,113,232,47,47,30759162,56282723,30759162,4,4,24,389,24,119,86,1,Activo8,riesgo
27890,Ransomware,Ransomware,3833333333,3539,677,786,642,120,261,47,47,28381643,53140097,28381643,3,3,18,389,24,122,86,1,Activo10,riesgo
27891,Ransomware,Ransomware,3920512821,643,665,697,600,119,257,44,44,2818706,52530429,2818706,3,3,18,389,24,122,87,1,Activo5,riesgo
27892,Ransomware,Ransomware,4011627907,674,730,824,674,126,281,50,50,28184893,51860203,28184893,11,4,66,389,24,122,86,1,Activo5,riesgo
27893,Ransomware,Ransomware,374,653,688,672,602,113,233,44,44,29139073,54966887,29139073,3,3,18,389,24,119,87,1,Activo17,riesgo
27894,Ransomware,Ransomware,398,581,525,581,485,108,208,237,237,173881145,191489362,173881145,2,2,12,389,24,117,88,1,Activo17,riesgo
27895,Ransomware,Ransomware,3526315789,25935,490,616,448,97,195,41,41,29710145,57971014,29710145,2,2,12,378,21,116,88,1,Activo9,riesgo
27896,Ransomware,Ransomware,3804545455,3543,692,775,653,126,269,47,47,27325581,52325581,27325581,3,3,18,389,24,122,86,1,Activo9,riesgo
27897,Ransomware,Ransomware,3765909091,669,688,763,648,126,270,48,48,28169014,53403756,28169014,3,3,18,389,24,122,87,1,Activo12,riesgo
27898,Ransomware,Ransomware,3882222222,792,753,802,672,132,290,51,51,28380634,52865888,28380634,3,3,18,389,24,122,86,1,Activo12,riesgo
27899,Ransomware,Ransomware,3846511628,989,743,726,627,125,280,49,49,28994083,53846154,28994083,3,3,18,389,24,121,86,1,Activo2,riesgo
27900,Ransomware,Ransomware,385,670,735,753,640,125,277,48,48,27777778,52083333,27777778,11,4,66,389,24,121,86,1,Activo9,riesgo
27901,Ransomware,Ransomware,3763414634,663,699,686,606,116,255,45,45,28809219,54417414,28809219,3,3,18,389,24,119,87,1,Activo15,riesgo
27902,Ransomware,Ransomware,3804545455,669,694,787,653,126,269,50,50,29019153,53975624,29019153,4,4,24,389,24,122,86,1,Activo20,riesgo
27903,Ransomware,Ransomware,3761904762,664,684,720,608,119,257,48,48,29739777,55762082,29739777,4,4,24,389,24,121,87,1,Activo11,riesgo
27904,Ransomware,Ransomware,3576315789,35242,498,637,483,100,209,41,41,29306648,57183703,29306648,2,2,12,387,23,117,88,1,Activo6,riesgo
27905,Ransomware,Ransomware,3924324324,633,673,671,596,113,230,43,43,29371585,53961749,29371585,3,3,18,389,24,120,86,1,Activo14,riesgo
27906,Ransomware,Ransomware,3833333333,665,679,785,642,120,261,50,50,30138638,54852321,30138638,4,4,24,389,24,122,88,1,Activo2,riesgo
27907,Ransomware,Ransomware,3934146341,649,675,725,642,126,267,45,45,27190332,51359517,27190332,3,3,18,389,24,123,87,1,Activo12,riesgo
27908,Ransomware,Ransomware,365625,553,429,578,406,92,186,38,38,31483016,57166529,31483016,2,2,12,385,23,115,88,1,Activo14,riesgo
27909,Ransomware,Ransomware,365625,553,429,525,406,92,186,38,38,31483016,57166529,31483016,2,2,12,385,23,115,88,1,Activo13,riesgo
27910,Ransomware,Ransomware,3913953488,732,738,802,661,126,282,51,51,29428736,53664166,29428736,3,3,18,389,24,122,86,1,Activo18,riesgo
27911,Ransomware,Ransomware,3934146341,649,675,728,642,126,267,45,45,27173913,51328502,27173913,3,3,18,389,24,123,86,1,Activo17,riesgo
27912,Ransomware,Ransomware,3681395349,651,655,696,590,113,248,41,41,37753223,72744015,37753223,2,2,12,389,24,120,55,1,Activo1,riesgo
27913,Ransomware,Ransomware,3971794872,636,652,776,634,120,259,46,46,28858218,52697616,28858218,3,3,18,389,24,121,86,1,Activo10,riesgo
27914,Ransomware,Ransomware,3688888889,661,683,795,653,129,270,61,61,37724181,6122449,37724181,3,3,18,389,24,123,55,1,Activo20,riesgo
27915,Ransomware,Ransomware,3936585366,640,667,771,645,126,267,46,46,27727547,51838457,27727547,3,3,18,389,24,121,86,1,Activo14,riesgo
27916,Ransomware,Ransomware,3863414634,647,678,704,616,123,263,46,46,28360049,53020962,28360049,5,6,30,389,24,122,86,1,Activo8,riesgo
27917,Ransomware,Ransomware,3902702703,621,665,656,596,113,230,43,43,29431896,54072553,29431896,3,3,18,389,24,118,86,1,Activo1,riesgo
27918,Ransomware,Ransomware,4023076923,645,660,833,640,120,259,46,46,2850062,5204461,2850062,3,3,18,389,24,123,87,1,Activo11,riesgo
27919,Ransomware,Ransomware,3784090909,669,694,745,650,126,269,49,49,28621495,53738318,28621495,4,4,24,389,24,122,86,1,Activo16,riesgo
27920,Ransomware,Ransomware,391,646,665,705,608,123,262,45,45,28107433,52467208,28107433,3,3,18,389,24,123,86,1,Activo5,riesgo
27921,Ransomware,Ransomware,354,590,483,670,426,95,192,39,39,30540329,57165231,30540329,2,2,12,385,23,115,88,1,Activo2,riesgo
27922,Ransomware,Ransomware,3924324324,632,673,667,596,113,230,43,43,29351536,53924915,29351536,3,3,18,389,24,120,86,1,Activo19,riesgo
27923,Ransomware,Ransomware,3888095238,650,683,724,650,126,268,46,46,27446301,51909308,27446301,5,6,30,389,24,122,86,1,Activo14,riesgo
27924,Ransomware,Ransomware,3761904762,663,684,722,608,119,257,48,48,29721362,55108359,29721362,4,4,24,389,24,121,86,1,Activo4,riesgo
27925,Ransomware,Ransomware,3736363636,562,455,541,447,97,185,40,40,31446541,56603774,31446541,2,2,12,378,21,114,88,1,Activo3,riesgo
27926,Ransomware,Ransomware,3847619048,669,679,837,648,120,260,47,47,28330319,53044002,28330319,3,3,18,389,24,122,86,1,Activo17,riesgo
27927,Ransomware,Ransomware,3905263158,632,655,686,594,116,248,44,44,29274784,53892216,29274784,3,3,18,389,24,119,86,1,Activo11,riesgo
27928,Ransomware,Ransomware,37625,650,697,692,604,113,232,47,47,30819672,56393443,30819672,4,4,24,389,24,119,86,1,Activo7,riesgo
27929,Ransomware,Ransomware,3402439024,668,678,714,607,122,256,88,88,158273381,181654676,158273381,3,3,18,323,19,104,55,1,Activo6,riesgo
27930,Ransomware,Ransomware,393902439,644,672,793,643,126,267,47,47,28296207,52378085,28296207,3,3,18,389,24,122,86,1,Activo20,riesgo
27931,Ransomware,Ransomware,3934146341,649,670,732,642,126,267,45,45,27173913,51328502,27173913,3,3,18,389,24,123,86,1,Activo5,riesgo
27932,Ransomware,Ransomware,3908108108,627,672,664,596,113,230,43,43,29411765,54035568,29411765,3,3,18,389,24,119,86,1,Activo8,riesgo
27933,Ransomware,Ransomware,3765909091,668,695,738,650,126,270,46,46,27042916,52322163,27042916,3,3,18,389,24,122,87,1,Activo20,riesgo
27934,Ransomware,Ransomware,336,554,436,518,414,92,187,38,38,31404959,57024793,31404959,2,2,12,385,23,115,88,1,Activo17,riesgo
27935,Ransomware,Ransomware,3994871795,645,660,785,634,120,259,46,46,28696195,52401747,28696195,3,3,18,389,24,123,87,1,Activo18,riesgo
27936,Ransomware,Ransomware,3847619048,1054,739,697,621,122,271,49,49,29841657,54811206,29841657,3,3,18,389,24,119,87,1,Activo10,riesgo
27937,Ransomware,Ransomware,37625,652,692,707,604,113,232,47,47,30900723,56541749,30900723,4,4,24,389,24,119,86,1,Activo18,riesgo
27938,Ransomware,Ransomware,3687179487,649,628,679,580,107,225,47,47,32103825,57377049,32103825,3,3,18,389,24,119,86,1,Activo15,riesgo
27939,Ransomware,Ransomware,3923684211,638,656,678,594,116,249,44,44,29119788,53606883,29119788,3,3,18,389,24,120,86,1,Activo7,riesgo
27940,Ransomware,Ransomware,40,636,652,828,640,120,259,46,46,28660436,52336449,28660436,3,3,18,389,24,121,86,1,Activo18,riesgo
27941,Ransomware,Ransomware,3908108108,626,672,669,596,113,230,43,43,29492455,54183813,29492455,3,3,18,389,24,119,86,1,Activo8,riesgo
27942,Ransomware,Ransomware,385952381,665,684,840,648,120,261,50,50,2994012,54491018,2994012,4,4,24,389,24,122,86,1,Activo15,riesgo
27943,Ransomware,Ransomware,375,559,447,555,427,92,182,40,40,322841,57304278,322841,2,2,12,378,21,113,88,1,Activo4,riesgo
27944,Ransomware,Ransomware,3765909091,671,695,849,648,126,270,46,46,27027027,52291422,27027027,3,3,18,389,24,122,86,1,Activo20,riesgo
27945,Ransomware,Ransomware,3994871795,645,655,782,634,120,259,46,46,28696195,52401747,28696195,3,3,18,389,24,123,86,1,Activo17,riesgo
27946,Ransomware,Ransomware,3994871795,645,660,778,634,120,259,46,46,28696195,52401747,28696195,3,3,18,389,24,123,87,1,Activo11,riesgo
27947,Ransomware,Ransomware,3917948718,643,667,697,600,119,255,44,44,2822322,52597819,2822322,3,3,18,389,24,122,86,1,Activo6,riesgo
27948,Ransomware,Ransomware,3869047619,1190,762,700,627,122,275,49,49,29787234,54711246,29787234,3,3,18,389,24,119,87,1,Activo10,riesgo
27949,Ransomware,Ransomware,3361538462,588,511,617,430,98,201,37,37,27509294,54275093,27509294,2,2,12,385,23,116,88,1,Activo12,riesgo
27950,Ransomware,Ransomware,3838636364,929,748,729,635,129,285,50,50,28885038,5372617,28885038,3,3,18,389,24,122,87,1,Activo12,riesgo
27951,Ransomware,Ransomware,376,655,692,698,604,113,232,47,47,30839895,56430446,30839895,4,4,24,389,24,119,86,1,Activo8,riesgo
27952,Ransomware,Ransomware,3673170732,653,692,697,604,113,232,47,47,30819672,56393443,30819672,4,4,24,389,24,119,86,1,Activo18,riesgo
27953,Ransomware,Ransomware,38925,640,669,703,608,123,262,45,45,28230866,52697616,28230866,3,3,18,389,24,122,86,1,Activo20,riesgo
27954,Ransomware,Ransomware,3924324324,635,673,661,596,113,230,43,43,2931152,53851397,2931152,3,3,18,389,24,120,86,1,Activo4,riesgo
27955,Ransomware,Ransomware,3934146341,649,675,731,642,126,267,45,45,27190332,51359517,27190332,3,3,18,389,24,123,87,1,Activo19,riesgo
27956,Ransomware,Ransomware,3678125,559,438,573,406,98,186,36,36,2970297,55280528,2970297,2,2,12,385,23,116,88,1,Activo15,riesgo
27957,Ransomware,Ransomware,3912820513,643,660,697,600,119,255,44,44,28241335,52631579,28241335,3,3,18,389,24,122,86,1,Activo13,riesgo
27958,Ransomware,Ransomware,3869047619,1253,762,708,627,122,275,49,49,29823494,54777845,29823494,3,3,18,389,24,119,87,1,Activo20,riesgo
27959,Ransomware,Ransomware,38925,640,664,707,608,123,262,45,45,28195489,52631579,28195489,3,3,18,389,24,122,86,1,Activo17,riesgo
27960,Ransomware,Ransomware,3739534884,664,690,713,616,123,265,46,46,27946537,5346294,27946537,3,3,18,389,24,122,87,1,Activo18,riesgo
27961,Ransomware,Ransomware,3924324324,635,673,659,596,113,230,43,43,29331514,53888131,29331514,3,3,18,389,24,120,87,1,Activo12,riesgo
27962,Ransomware,Ransomware,3679069767,663,684,724,608,119,259,48,48,2970297,55074257,2970297,4,4,24,389,24,121,86,1,Activo16,riesgo
27963,Ransomware,Ransomware,3438461538,593,529,585,449,98,197,39,39,2832244,54466231,2832244,2,2,12,378,21,114,88,1,Activo11,riesgo
27964,Ransomware,Ransomware,365625,553,429,515,406,92,186,38,38,31483016,57166529,31483016,2,2,12,385,23,115,88,1,Activo12,riesgo
27965,Ransomware,Ransomware,3924324324,630,673,667,596,113,230,43,43,29371585,53961749,29371585,3,3,18,389,24,120,87,1,Activo13,riesgo
27966,Ransomware,Ransomware,3686046512,656,673,713,609,116,253,46,46,39249147,71672355,39249147,2,2,12,389,24,120,55,1,Activo4,riesgo
27967,Ransomware,Ransomware,3924324324,632,673,655,596,113,230,43,43,2931152,53851397,2931152,3,3,18,389,24,120,87,1,Activo18,riesgo
27968,Ransomware,Ransomware,3956097561,649,675,772,645,126,267,46,46,27594481,51589682,27594481,3,3,18,389,24,123,87,1,Activo16,riesgo
27969,Ransomware,Ransomware,390952381,650,683,768,653,126,268,47,47,27843602,52132701,27843602,5,6,30,389,24,122,86,1,Activo19,riesgo
27970,Ransomware,Ransomware,3812903226,554,443,548,417,89,181,40,40,32760033,57330057,32760033,2,2,12,378,21,112,88,1,Activo10,riesgo
27971,Ransomware,Ransomware,3920512821,643,665,695,600,119,257,44,44,28259473,52665382,28259473,3,3,18,389,24,122,87,1,Activo19,riesgo
27972,Ransomware,Ransomware,3847619048,1192,739,699,621,122,271,49,49,29969419,55045872,29969419,3,3,18,389,24,119,86,1,Activo17,riesgo
27973,Ransomware,Ransomware,3927027027,634,668,665,596,113,230,43,43,29331514,53888131,29331514,3,3,18,389,24,120,86,1,Activo18,riesgo
27974,Ransomware,Ransomware,3475609756,606,556,585,498,108,216,40,40,27359781,53351573,27359781,2,2,12,389,24,117,88,1,Activo2,riesgo
27975,Ransomware,Ransomware,3361538462,588,511,545,430,98,201,37,37,27509294,54275093,27509294,2,2,12,385,23,116,88,1,Activo6,riesgo
27976,Ransomware,Ransomware,3945,646,668,777,642,120,260,47,47,28940887,52955665,28940887,5,6,30,389,24,122,86,1,Activo4,riesgo
27977,Ransomware,Ransomware,4005128205,639,659,829,640,120,259,46,46,28624767,52271313,28624767,3,3,18,389,24,122,86,1,Activo10,riesgo
27978,Ransomware,Ransomware,3897368421,629,684,667,598,116,236,44,44,29274784,54557552,29274784,3,3,18,389,24,119,87,1,Activo11,riesgo
27979,Ransomware,Ransomware,3934146341,649,675,728,642,126,267,45,45,27190332,51359517,27190332,3,3,18,389,24,123,87,1,Activo17,riesgo
27980,Ransomware,Ransomware,3736585366,658,703,686,604,116,239,45,45,2901354,54803353,2901354,3,3,18,389,24,119,86,1,Activo9,riesgo
27981,Ransomware,Ransomware,3765853659,661,705,682,606,116,255,45,45,28790787,54382598,28790787,3,3,18,389,24,119,86,1,Activo3,riesgo
27982,Ransomware,Ransomware,3674418605,669,681,720,607,122,254,48,48,41237113,72164948,41237113,3,3,18,389,24,120,55,1,Activo8,riesgo
27983,Ransomware,Ransomware,3811764706,581,542,577,474,108,201,39,39,29235382,53973013,29235382,2,2,12,389,24,117,88,1,Activo20,riesgo
27984,Ransomware,Ransomware,365625,564,429,659,406,92,186,38,38,31483016,57166529,31483016,2,2,12,385,23,115,88,1,Activo17,riesgo
27985,Ransomware,Ransomware,3660465116,663,685,704,606,119,260,45,45,27915633,53349876,27915633,3,3,18,389,24,121,86,1,Activo14,riesgo
27986,Ransomware,Ransomware,3902702703,626,665,667,596,113,230,43,43,29472241,54146676,29472241,3,3,18,389,24,118,86,1,Activo2,riesgo
27987,Ransomware,Ransomware,3481578947,588,527,582,441,95,196,39,39,28697572,54451803,28697572,2,2,12,378,21,113,88,1,Activo7,riesgo
27988,Ransomware,Ransomware,3847619048,1121,739,699,621,122,272,49,49,29932804,54978619,29932804,3,3,18,389,24,119,86,1,Activo20,riesgo
27989,Ransomware,Ransomware,3786363636,668,693,794,651,126,270,47,47,27453271,52570093,27453271,3,3,18,389,24,122,86,1,Activo5,riesgo
27990,Ransomware,Ransomware,386,581,577,579,503,105,216,40,40,28776978,5323741,28776978,2,2,12,389,24,118,88,1,Activo13,riesgo
27991,Ransomware,Ransomware,4023076923,645,660,833,640,120,259,46,46,2850062,5204461,2850062,3,3,18,389,24,123,86,1,Activo13,riesgo
27992,Ransomware,Ransomware,3846511628,988,743,721,627,125,281,49,49,28976937,54405677,28976937,3,3,18,389,24,121,87,1,Activo7,riesgo
27993,Ransomware,Ransomware,3924324324,634,673,666,596,113,230,43,43,29371585,53961749,29371585,3,3,18,389,24,120,87,1,Activo4,riesgo
